dataset	method	epsilon	time	pairs
cell49	PSI	20	0.06298955966666667	143
cell5	BFE	10	0.044243505333333336	3
cell5	BFE	12	0.044196263	3
cell5	BFE	14	0.04350094333333333	3
cell5	BFE	16	0.04414060733333333	3
cell5	BFE	18	0.047437348000000004	8
cell5	BFE	20	0.048736885	8
cell5	PSI	10	0.015062770000000001	3
cell5	PSI	12	0.012723309333333334	3
cell5	PSI	14	0.012530535333333334	3
cell5	PSI	16	0.012440329	3
cell5	PSI	18	0.016349970666666668	8
cell5	PSI	20	0.021459418333333334	8
cell50	BFE	10	0.027216683999999998	0
cell50	BFE	12	0.028311117333333333	0
cell50	BFE	14	0.042892101333333335	3
cell50	BFE	16	0.04694477666666667	3
cell50	BFE	18	0.04288934033333333	3
cell50	BFE	20	0.04510044666666667	5
cell50	PSI	10	0.007921425	0
cell50	PSI	12	0.009499601000000002	0
cell50	PSI	14	0.019447140666666664	3
cell50	PSI	16	0.020055421666666667	3
cell50	PSI	18	0.019461037	3
cell50	PSI	20	0.01558303	5
cell51	BFE	10	0.063840499	18
cell51	BFE	12	0.06675	24
cell51	BFE	14	0.08272981366666667	40
cell51	BFE	16	0.08576111633333335	53
cell51	BFE	18	0.094060257	58
cell51	BFE	20	0.10087816533333333	70
cell51	PSI	10	0.02771839133333333	18
cell51	PSI	12	0.03025498033333333	24
cell51	PSI	14	0.037526436333333336	40
cell51	PSI	16	0.041984223333333334	53
cell51	PSI	18	0.04399246066666666	58
cell51	PSI	20	0.04935215233333333	70
cell52	BFE	10	0.04625673533333333	3
cell52	BFE	12	0.04677927233333333	3
cell52	BFE	14	0.04580988466666667	3
cell52	BFE	16	0.04936847766666667	6
cell52	BFE	18	0.04892492833333333	6
cell52	BFE	20	0.050581089333333336	8
cell52	PSI	10	0.019069375333333336	3
cell52	PSI	12	0.016648698666666666	3
cell52	PSI	14	0.019150868333333335	3
cell52	PSI	16	0.017197419000000002	6
cell52	PSI	18	0.01978895166666667	6
cell52	PSI	20	0.025680934	8
cell53	BFE	10	0.022452893666666668	0
cell53	BFE	12	0.02212069666666667	0
cell53	BFE	14	0.022547802999999998	0
cell53	BFE	16	0.022706108333333332	0
cell53	BFE	18	0.022235098333333335	0
cell53	BFE	20	0.022474629333333333	0
cell53	PSI	10	0.004512067	0
cell53	PSI	12	0.004933685	0
cell53	PSI	14	0.004641265	0
cell53	PSI	16	0.004656699	0
cell53	PSI	18	0.0046314346666666666	0
cell53	PSI	20	0.004732191333333333	0
cell54	BFE	10	0.04266692066666667	3
cell54	BFE	12	0.042325847666666666	3
cell54	BFE	14	0.04280871233333333	3
cell54	BFE	16	0.042538226666666665	3
cell54	BFE	18	0.04296206633333333	3
cell54	BFE	20	0.04501923866666666	3
cell54	PSI	10	0.018094931333333335	3
cell54	PSI	12	0.020374236	3
cell54	PSI	14	0.020197224666666666	3
cell54	PSI	16	0.017720852666666665	3
cell54	PSI	18	0.014247330333333334	3
cell54	PSI	20	0.024012543000000004	3
cell55	BFE	10	0.07870169766666667	18
cell55	BFE	12	0.07875843133333334	18
cell55	BFE	14	0.08154266666666667	23
cell55	BFE	16	0.08672781033333334	26
cell55	BFE	18	0.089183727	31
cell55	BFE	20	0.092226614	32
cell55	PSI	10	0.031051707666666668	18
cell55	PSI	12	0.033266958666666666	18
cell55	PSI	14	0.03316373366666667	23
cell55	PSI	16	0.035587402	26
cell55	PSI	18	0.038793393	31
cell55	PSI	20	0.04322541433333334	32
cell56	BFE	10	0.03405726233333333	0
cell56	BFE	12	0.03420761333333333	0
cell56	BFE	14	0.03420439	0
cell56	BFE	16	0.036433724333333334	0
cell56	BFE	18	0.035629416000000004	0
cell56	BFE	20	0.036628843	0
cell56	PSI	10	0.011391554666666666	0
cell56	PSI	12	0.011263395666666665	0
cell56	PSI	14	0.011583602333333333	0
cell56	PSI	16	0.012434947666666666	0
cell56	PSI	18	0.012483128666666668	0
cell56	PSI	20	0.013052242666666665	0
cell57	BFE	10	0.034293534333333334	0
cell57	BFE	12	0.03394778566666667	0
cell57	BFE	14	0.035576444666666665	0
cell57	BFE	16	0.035591588333333334	0
cell57	BFE	18	0.03560185333333333	0
cell57	BFE	20	0.052609408999999996	3
cell57	PSI	10	0.010784941	0
cell57	PSI	12	0.011494193000000002	0
cell57	PSI	14	0.012237000999999999	0
cell57	PSI	16	0.012376588333333334	0
cell57	PSI	18	0.013488118333333333	0
cell57	PSI	20	0.025837169666666666	3
cell58	BFE	10	0.031028328999999997	0
cell58	BFE	12	0.031227879	0
cell58	BFE	14	0.031926075666666665	0
cell58	BFE	16	0.031672461	0
cell58	BFE	18	0.03190163733333334	0
cell58	BFE	20	0.03099974566666667	0
cell58	PSI	10	0.010432918	0
cell58	PSI	12	0.009926277	0
cell58	PSI	14	0.009703551333333333	0
cell58	PSI	16	0.009806976333333333	0
cell58	PSI	18	0.009848598	0
cell58	PSI	20	0.009853893	0
cell59	BFE	10	0.05598130133333334	3
cell59	BFE	12	0.05598164866666667	3
cell59	BFE	14	0.056817684	3
cell59	BFE	16	0.05867368666666666	3
cell59	BFE	18	0.060797499	9
cell59	BFE	20	0.07374906166666666	15
cell59	PSI	10	0.028262599666666666	3
cell59	PSI	12	0.030131543666666667	3
cell59	PSI	14	0.02937240333333333	3
cell59	PSI	16	0.029619520666666666	3
cell59	PSI	18	0.025358798	9
cell59	PSI	20	0.028460553666666666	15
cell6	BFE	10	0.029696771666666667	0
cell6	BFE	12	0.029651142	0
cell6	BFE	14	0.030414277	0
cell6	BFE	16	0.030063617666666667	0
cell6	BFE	18	0.031048364999999998	0
cell6	BFE	20	0.030823019333333333	0
cell6	PSI	10	0.008708012999999999	0
cell6	PSI	12	0.010156036	0
cell6	PSI	14	0.010076490333333332	0
cell6	PSI	16	0.010407764333333335	0
cell6	PSI	18	0.010512110333333333	0
cell6	PSI	20	0.010381359	0
cell60	BFE	10	0.04742184733333333	3
cell60	BFE	12	0.048280991	5
cell60	BFE	14	0.05503728133333334	7
cell60	BFE	16	0.051895752999999996	10
cell60	BFE	18	0.06975536466666667	13
cell60	BFE	20	0.07039114233333334	14
cell60	PSI	10	0.014150208	3
cell60	PSI	12	0.021972150666666666	5
cell60	PSI	14	0.018719746666666665	7
cell60	PSI	16	0.029536844	10
cell60	PSI	18	0.022539283333333333	13
cell60	PSI	20	0.023722637	14
cell61	BFE	10	0.061701723666666666	7
cell61	BFE	12	0.075986956	16
cell61	BFE	14	0.087462695	27
cell61	BFE	16	0.09058963133333334	36
cell61	BFE	18	0.10028573366666665	46
cell61	BFE	20	0.10180248266666667	51
cell61	PSI	10	0.022382863333333333	7
cell61	PSI	12	0.031290492	16
cell61	PSI	14	0.034733334	27
cell61	PSI	16	0.040290016	36
cell61	PSI	18	0.045790569333333336	46
cell61	PSI	20	0.049988175	51
cell62	BFE	10	0.028188743	0
cell62	BFE	12	0.028964817666666667	0
cell62	BFE	14	0.04485135033333334	3
cell62	BFE	16	0.045314603	3
cell62	BFE	18	0.044681778666666665	3
cell62	BFE	20	0.045622546	3
cell62	PSI	10	0.008392047	0
cell62	PSI	12	0.009544374666666668	0
cell62	PSI	14	0.016508278666666668	3
cell62	PSI	16	0.01918259666666667	3
cell62	PSI	18	0.021074723333333333	3
cell62	PSI	20	0.019268972666666665	3
cell63	BFE	10	0.09132622266666666	39
cell63	BFE	12	0.102746851	56
cell63	BFE	14	0.11485067466666667	85
cell63	BFE	16	0.12364280999999999	110
cell63	BFE	18	0.131022732	134
cell63	BFE	20	0.14117880833333332	152
cell63	PSI	10	0.03953278066666666	39
cell63	PSI	12	0.051051897	56
cell63	PSI	14	0.05233474233333334	85
cell63	PSI	16	0.05795837433333333	110
cell63	PSI	18	0.061788214	134
cell63	PSI	20	0.06706348166666666	152
cell64	BFE	10	0.020448239333333333	0
cell64	BFE	12	0.020309115333333332	0
cell64	BFE	14	0.020146436	0
cell64	BFE	16	0.020355977	0
cell64	BFE	18	0.020483410333333334	0
cell64	BFE	20	0.020110832999999998	0
cell64	PSI	10	0.0037749633333333333	0
cell64	PSI	12	0.0038870746666666667	0
cell64	PSI	14	0.0037849023333333333	0
cell64	PSI	16	0.0038824736666666667	0
cell64	PSI	18	0.003933373333333334	0
cell64	PSI	20	0.003894505333333333	0
cell65	BFE	10	0.024781316	0
cell65	BFE	12	0.023878722333333335	0
cell65	BFE	14	0.024644819666666665	0
cell65	BFE	16	0.024307593666666665	0
cell65	BFE	18	0.02377009366666667	0
cell65	BFE	20	0.024112740666666667	0
cell65	PSI	10	0.006032229333333333	0
cell65	PSI	12	0.00679387	0
cell65	PSI	14	0.00613786	0
cell65	PSI	16	0.006096771333333333	0
cell65	PSI	18	0.006426260666666666	0
cell65	PSI	20	0.005925919000000001	0
cell66	BFE	10	0.048855666666666665	6
cell66	BFE	12	0.05202006666666667	11
cell66	BFE	14	0.051085260333333334	11
cell66	BFE	16	0.05384654366666667	12
cell66	BFE	18	0.060717612666666664	16
cell66	BFE	20	0.06686655666666667	16
cell66	PSI	10	0.027307596	6
cell66	PSI	12	0.025953707	11
cell66	PSI	14	0.026961138	11
cell66	PSI	16	0.030416223	12
cell66	PSI	18	0.021225813000000003	16
cell66	PSI	20	0.021568955	16
cell67	BFE	10	0.029391789333333335	0
cell67	BFE	12	0.029377139333333333	0
cell67	BFE	14	0.044360874333333335	3
cell67	BFE	16	0.04601939133333333	6
cell67	BFE	18	0.046498271	6
cell67	BFE	20	0.04857663633333333	8
cell67	PSI	10	0.009809861333333334	0
cell67	PSI	12	0.009646091666666665	0
cell67	PSI	14	0.019987126	3
cell67	PSI	16	0.015329653	6
cell67	PSI	18	0.017047381333333333	6
cell67	PSI	20	0.025526188000000002	8
cell68	BFE	10	0.040467372	0
cell68	BFE	12	0.03919019	0
cell68	BFE	14	0.040934128666666666	0
cell68	BFE	16	0.042327577666666664	0
cell68	BFE	18	0.04286560733333333	0
cell68	BFE	20	0.057293156	3
cell68	PSI	10	0.014736011	0
cell68	PSI	12	0.014943906666666666	0
cell68	PSI	14	0.01589162066666667	0
cell68	PSI	16	0.015953393333333333	0
cell68	PSI	18	0.016288393666666668	0
cell68	PSI	20	0.028138657666666667	3
cell69	BFE	10	0.033472091	0
cell69	BFE	12	0.05042011033333333	3
cell69	BFE	14	0.05076088233333333	3
cell69	BFE	16	0.050546509	3
cell69	BFE	18	0.050684753	3
cell69	BFE	20	0.057533794	3
cell69	PSI	10	0.011660731666666667	0
cell69	PSI	12	0.022919109333333333	3
cell69	PSI	14	0.022157022333333335	3
cell69	PSI	16	0.023541032666666666	3
cell69	PSI	18	0.024401967	3
cell69	PSI	20	0.023244487	3
cell7	BFE	10	0.05167541866666667	3
cell7	BFE	12	0.05372283666666667	5
cell7	BFE	14	0.06832553366666667	9
cell7	BFE	16	0.07221086533333333	14
cell7	BFE	18	0.06157229833333333	17
cell7	BFE	20	0.078183117	27
cell7	PSI	10	0.024104924333333333	3
cell7	PSI	12	0.029469040666666668	5
cell7	PSI	14	0.020579577333333335	9
cell7	PSI	16	0.023492651333333333	14
cell7	PSI	18	0.025680000666666668	17
cell7	PSI	20	0.030390324	27
cell70	BFE	10	0.054227286333333326	3
cell70	BFE	12	0.05700910166666666	6
cell70	BFE	14	0.057378543	6
cell70	BFE	16	0.057579775666666666	6
cell70	BFE	18	0.05830902466666667	9
cell70	BFE	20	0.05849292466666667	9
cell70	PSI	10	0.025512348666666667	3
cell70	PSI	12	0.029148631999999997	6
cell70	PSI	14	0.030956788	6
cell70	PSI	16	0.030921835	6
cell70	PSI	18	0.024003721666666665	9
cell70	PSI	20	0.025044546666666667	9
cell71	BFE	10	0.04077865766666667	0
cell71	BFE	12	0.03996755633333333	0
cell71	BFE	14	0.040039186666666664	0
cell71	BFE	16	0.04170389433333334	0
cell71	BFE	18	0.056813048666666664	3
cell71	BFE	20	0.05752113166666667	3
cell71	PSI	10	0.015203005333333333	0
cell71	PSI	12	0.015386841666666666	0
cell71	PSI	14	0.016490371333333333	0
cell71	PSI	16	0.017336460666666668	0
cell71	PSI	18	0.028565695000000002	3
cell71	PSI	20	0.028592245	3
cell72	BFE	10	0.020399765	0
cell72	BFE	12	0.019429068666666667	0
cell72	BFE	14	0.019928482666666667	0
cell72	BFE	16	0.020580342666666668	0
cell72	BFE	18	0.01982588366666667	0
cell72	BFE	20	0.019207919666666667	0
cell72	PSI	10	0.0035947233333333333	0
cell72	PSI	12	0.0035208993333333332	0
cell72	PSI	14	0.0035569313333333337	0
cell72	PSI	16	0.0036384083333333337	0
cell72	PSI	18	0.003661432666666667	0
cell72	PSI	20	0.003534259666666667	0
cell73	BFE	10	0.08822129033333334	26
cell73	BFE	12	0.09890177133333333	44
cell73	BFE	14	0.096115941	47
cell73	BFE	16	0.10410066300000001	54
cell73	BFE	18	0.108692769	65
cell73	BFE	20	0.113401396	86
cell73	PSI	10	0.03611693666666667	26
cell73	PSI	12	0.04340216633333333	44
cell73	PSI	14	0.04374013066666667	47
cell73	PSI	16	0.05179373166666666	54
cell73	PSI	18	0.05181223233333333	65
cell73	PSI	20	0.05724396000000001	86
cell74	BFE	10	0.04788357133333333	3
cell74	BFE	12	0.04968327933333333	7
cell74	BFE	14	0.05451025733333333	16
cell74	BFE	16	0.07404772366666666	30
cell74	BFE	18	0.07865401400000001	36
cell74	BFE	20	0.08811171733333334	49
cell74	PSI	10	0.014481609666666668	3
cell74	PSI	12	0.026128926666666667	7
cell74	PSI	14	0.02793589733333333	16
cell74	PSI	16	0.024825378999999998	30
cell74	PSI	18	0.032186425000000005	36
cell74	PSI	20	0.037579772666666664	49
cell75	BFE	10	0.049498860666666665	3
cell75	BFE	12	0.05033948966666667	5
cell75	BFE	14	0.050964595333333335	5
cell75	BFE	16	0.05482442466666667	10
cell75	BFE	18	0.05392251133333333	10
cell75	BFE	20	0.06280445800000001	23
cell75	PSI	10	0.021090191666666668	3
cell75	PSI	12	0.027293282	5
cell75	PSI	14	0.02542594466666667	5
cell75	PSI	16	0.028566512333333335	10
cell75	PSI	18	0.02961602266666667	10
cell75	PSI	20	0.02626240366666667	23
cell76	BFE	10	0.02376186233333333	0
cell76	BFE	12	0.024627118333333333	0
cell76	BFE	14	0.024683242666666667	0
cell76	BFE	16	0.024568014	0
cell76	BFE	18	0.024695785666666668	0
cell76	BFE	20	0.024536238000000002	0
cell76	PSI	10	0.005928984333333333	0
cell76	PSI	12	0.005927568333333333	0
cell76	PSI	14	0.005874823666666667	0
cell76	PSI	16	0.00604327	0
cell76	PSI	18	0.006018902	0
cell76	PSI	20	0.006204363666666666	0
cell77	BFE	10	0.026390881333333335	0
cell77	BFE	12	0.026827038333333334	0
cell77	BFE	14	0.02665184266666667	0
cell77	BFE	16	0.026670224333333332	0
cell77	BFE	18	0.026708352	0
cell77	BFE	20	0.027792152333333334	0
cell77	PSI	10	0.007988738666666667	0
cell77	PSI	12	0.007938409666666667	0
cell77	PSI	14	0.007922236333333334	0
cell77	PSI	16	0.007982210333333333	0
cell77	PSI	18	0.007840768	0
cell77	PSI	20	0.00780007	0
cell78	BFE	10	0.029565109666666665	0
cell78	BFE	12	0.03112551666666667	0
cell78	BFE	14	0.030823307666666667	0
cell78	BFE	16	0.046436839333333334	3
cell78	BFE	18	0.046483826666666665	3
cell78	BFE	20	0.04566753366666666	3
cell78	PSI	10	0.010305312666666667	0
cell78	PSI	12	0.010477429333333333	0
cell78	PSI	14	0.010613952333333333	0
cell78	PSI	16	0.012341406000000001	3
cell78	PSI	18	0.012221345	3
cell78	PSI	20	0.012864578333333333	3
cell79	BFE	10	0.08528333066666667	43
cell79	BFE	12	0.09066452833333334	52
cell79	BFE	14	0.09350994300000001	57
cell79	BFE	16	0.09943430233333332	68
cell79	BFE	18	0.11272468266666666	79
cell79	BFE	20	0.12199475233333333	97
cell79	PSI	10	0.035834955	43
cell79	PSI	12	0.03935560766666667	52
cell79	PSI	14	0.040494932666666664	57
cell79	PSI	16	0.04403925933333334	68
cell79	PSI	18	0.04673635833333333	79
cell79	PSI	20	0.04889056133333334	97
cell8	BFE	10	0.061368052	6
cell8	BFE	12	0.074093878	16
cell8	BFE	14	0.07715912766666667	19
cell8	BFE	16	0.08538229566666666	35
cell8	BFE	18	0.09611543700000001	63
cell8	BFE	20	0.10949195666666668	83
cell8	PSI	10	0.026356183000000002	6
cell8	PSI	12	0.030122171	16
cell8	PSI	14	0.03307538166666667	19
cell8	PSI	16	0.039970765	35
cell8	PSI	18	0.047744706666666664	63
cell8	PSI	20	0.058157506000000005	83
cell80	BFE	10	0.05707698566666667	3
cell80	BFE	12	0.05739884666666667	3
cell80	BFE	14	0.057018125	3
cell80	BFE	16	0.05861398733333334	3
cell80	BFE	18	0.05870274633333333	4
cell80	BFE	20	0.05920282466666667	4
cell80	PSI	10	0.028109711333333336	3
cell80	PSI	12	0.028059850333333334	3
cell80	PSI	14	0.029802929333333335	3
cell80	PSI	16	0.029157408333333336	3
cell80	PSI	18	0.029049436666666664	4
cell80	PSI	20	0.03349411	4
cell81	BFE	10	0.027942585333333332	0
cell81	BFE	12	0.027279422666666667	0
cell81	BFE	14	0.027926419333333334	0
cell81	BFE	16	0.027901162666666667	0
cell81	BFE	18	0.028752229666666667	0
cell81	BFE	20	0.029012417000000002	0
cell81	PSI	10	0.008278114999999999	0
cell81	PSI	12	0.008356289333333334	0
cell81	PSI	14	0.009572347333333333	0
cell81	PSI	16	0.009467350333333334	0
cell81	PSI	18	0.009929844666666666	0
cell81	PSI	20	0.009819990666666667	0
cell82	BFE	10	0.03500341866666667	0
cell82	BFE	12	0.050129748333333335	3
cell82	BFE	14	0.051504683333333336	5
cell82	BFE	16	0.05410173933333333	8
cell82	BFE	18	0.053830544	8
cell82	BFE	20	0.05728051233333333	12
cell82	PSI	10	0.012507800999999999	0
cell82	PSI	12	0.022518311333333332	3
cell82	PSI	14	0.026720258333333337	5
cell82	PSI	16	0.028109763333333333	8
cell82	PSI	18	0.030228667999999997	8
cell82	PSI	20	0.03403842233333333	12
cell83	BFE	10	0.04202025166666667	3
cell83	BFE	12	0.04169862333333333	3
cell83	BFE	14	0.04131356366666667	3
cell83	BFE	16	0.04180956033333333	3
cell83	BFE	18	0.04127496366666667	3
cell83	BFE	20	0.043942008666666664	7
cell83	PSI	10	0.010742362333333333	3
cell83	PSI	12	0.016030468	3
cell83	PSI	14	0.016215786333333333	3
cell83	PSI	16	0.01639545833333333	3
cell83	PSI	18	0.01981705866666667	3
cell83	PSI	20	0.03871413866666667	7
cell84	BFE	10	0.03885992233333333	0
cell84	BFE	12	0.055954899	6
cell84	BFE	14	0.05875493466666667	11
cell84	BFE	16	0.06942895233333332	12
cell84	BFE	18	0.073906183	15
cell84	BFE	20	0.084259772	29
cell84	PSI	10	0.014831807666666667	0
cell84	PSI	12	0.029202811	6
cell84	PSI	14	0.030794027	11
cell84	PSI	16	0.022804375666666668	12
cell84	PSI	18	0.025409775333333332	15
cell84	PSI	20	0.03005439	29
cell85	BFE	10	0.027877410999999998	0
cell85	BFE	12	0.027629356666666667	0
cell85	BFE	14	0.027746599	0
cell85	BFE	16	0.043634642333333334	3
cell85	BFE	18	0.04341363433333333	3
cell85	BFE	20	0.043471360333333334	3
cell85	PSI	10	0.009128758333333334	0
cell85	PSI	12	0.009807148333333333	0
cell85	PSI	14	0.009200721666666668	0
cell85	PSI	16	0.021360789666666664	3
cell85	PSI	18	0.018799461333333333	3
cell85	PSI	20	0.018456537	3
cell86	BFE	10	0.060131575	6
cell86	BFE	12	0.06452216133333333	13
cell86	BFE	14	0.07996395033333334	22
cell86	BFE	16	0.084435941	31
cell86	BFE	18	0.092795173	34
cell86	BFE	20	0.096199259	49
cell86	PSI	10	0.024329672333333333	6
cell86	PSI	12	0.026146445333333334	13
cell86	PSI	14	0.033422022	22
cell86	PSI	16	0.036246867	31
cell86	PSI	18	0.04682869933333333	34
cell86	PSI	20	0.044606611	49
cell87	BFE	10	0.18954653900000001	239
cell87	BFE	12	0.21114855666666665	304
cell87	BFE	14	0.22514533766666667	385
cell87	BFE	16	0.23656219733333336	438
cell87	BFE	18	0.26273106566666665	499
cell87	BFE	20	0.2872785223333333	556
cell87	PSI	10	0.078305909	239
cell87	PSI	12	0.08719753333333333	304
cell87	PSI	14	0.09616455066666667	385
cell87	PSI	16	0.106568012	438
cell87	PSI	18	0.11198889066666669	499
cell87	PSI	20	0.12421703933333329	556
cell88	BFE	10	0.12563151633333333	106
cell88	BFE	12	0.13296777966666667	122
cell88	BFE	14	0.14580742633333332	145
cell88	BFE	16	0.15804088933333332	186
cell88	BFE	18	0.174349846	227
cell88	BFE	20	0.21783890166666667	295
cell88	PSI	10	0.05733933200000001	106
cell88	PSI	12	0.061687381000000006	122
cell88	PSI	14	0.06308649000000001	145
cell88	PSI	16	0.07254585466666667	186
cell88	PSI	18	0.08184556200000001	227
cell88	PSI	20	0.09005412733333333	295
cell89	BFE	10	0.07632884333333333	26
cell89	BFE	12	0.08164353099999999	33
cell89	BFE	14	0.08439130633333333	39
cell89	BFE	16	0.08617196633333334	42
cell89	BFE	18	0.09185632299999999	47
cell89	BFE	20	0.099777304	57
cell89	PSI	10	0.030135871666666664	26
cell89	PSI	12	0.03257037233333333	33
cell89	PSI	14	0.035873004666666666	39
cell89	PSI	16	0.036300771333333336	42
cell89	PSI	18	0.038666693333333335	47
cell89	PSI	20	0.044760281	57
cell9	BFE	10	0.027543406333333336	0
cell9	BFE	12	0.028314196	0
cell9	BFE	14	0.027638869	0
cell9	BFE	16	0.046024835666666666	8
cell9	BFE	18	0.046337903666666666	8
cell9	BFE	20	0.045901571999999995	8
cell9	PSI	10	0.008956758333333334	0
cell9	PSI	12	0.009438741333333334	0
cell9	PSI	14	0.009361162	0
cell9	PSI	16	0.014700492333333334	8
cell9	PSI	18	0.024051534666666666	8
cell9	PSI	20	0.021629519333333333	8
cell90	BFE	10	0.025917304000000002	0
cell90	BFE	12	0.026506167	0
cell90	BFE	14	0.026254865999999998	0
cell90	BFE	16	0.026189699	0
cell90	BFE	18	0.027897576666666667	0
cell90	BFE	20	0.027756666333333332	0
cell90	PSI	10	0.007004987	0
cell90	PSI	12	0.007097460333333333	0
cell90	PSI	14	0.007257859333333333	0
cell90	PSI	16	0.008816734666666668	0
cell90	PSI	18	0.008274002333333334	0
cell90	PSI	20	0.008862950666666666	0
cell91	BFE	10	0.17631072	236
cell91	BFE	12	0.19525267433333335	293
cell91	BFE	14	0.21284499033333332	348
cell91	BFE	16	0.22087578733333335	410
cell91	BFE	18	0.24245669100000003	457
cell91	BFE	20	0.2657605943333333	508
cell91	PSI	10	0.08182252133333334	236
cell91	PSI	12	0.10088087433333334	293
cell91	PSI	14	0.09778750133333335	348
cell91	PSI	16	0.10913185866666668	410
cell91	PSI	18	0.11289666533333333	457
cell91	PSI	20	0.13882710866666664	508
cell92	BFE	10	0.019746463333333332	0
cell92	BFE	12	0.019488162	0
cell92	BFE	14	0.019430883	0
cell92	BFE	16	0.02152557466666667	0
cell92	BFE	18	0.021549789	0
cell92	BFE	20	0.039446034666666664	6
cell92	PSI	10	0.003306849	0
cell92	PSI	12	0.0033872273333333336	0
cell92	PSI	14	0.003358510666666667	0
cell92	PSI	16	0.004867964666666667	0
cell92	PSI	18	0.0054427799999999995	0
cell92	PSI	20	0.018873555666666667	6
cell93	BFE	10	0.052432120666666665	3
cell93	BFE	12	0.06361000433333333	22
